customerID,lifespan_months,Customer_Segmentation,sum_quantity_bought,revenue,Customer_Monetary_Section,Average_Monthly_order,Average_Invoice_Order,count_customer_transactions,Customer_Frequency,country
14211,8,loyal customer,965,1691.96,VIP customer,211.5,188,9,frequent buyer,United Kingdom
13316,8,loyal customer,5044,4534.54,VIP customer,566.82,1133.63,4,occasional buyer,United Kingdom
17073,3,short term customer,515,974.93,standard customer,324.98,243.73,4,occasional buyer,United Kingdom
17694,0,short term customer,136,210.16,standard customer,NULL,210.16,1,one time buyer,United Kingdom
18080,7,loyal customer,642,1231.5,VIP customer,175.93,615.75,2,occasional buyer,United Kingdom
13245,0,short term customer,115,331.7,standard customer,NULL,331.7,1,one time buyer,United Kingdom
16921,0,short term customer,128,118.58,standard customer,NULL,118.58,1,one time buyer,United Kingdom
16688,2,short term customer,369,695.62,standard customer,347.81,173.9,4,occasional buyer,United Kingdom
15734,3,short term customer,274,1025.05,VIP customer,341.68,512.52,2,occasional buyer,United Kingdom
14869,4,short term customer,415,534.83,standard customer,133.71,267.42,2,occasional buyer,United Kingdom
17643,0,short term customer,45,65.25,standard customer,NULL,65.25,1,one time buyer,United Kingdom
14352,4,short term customer,385,763.61,standard customer,190.9,190.9,4,occasional buyer,United Kingdom
13404,7,loyal customer,77,178.55,standard customer,25.51,89.27,2,occasional buyer,United Kingdom
15807,1,short term customer,172,442.14,standard customer,442.14,147.38,3,occasional buyer,United Kingdom
15557,0,short term customer,201,433.51,standard customer,NULL,433.51,1,one time buyer,United Kingdom
15048,10,loyal customer,147,297.89,standard customer,29.79,74.47,4,occasional buyer,United Kingdom
14133,7,loyal customer,282,496.94,standard customer,70.99,165.65,3,occasional buyer,United Kingdom
14709,11,loyal customer,763,1462.03,VIP customer,132.91,112.46,13,frequent buyer,United Kingdom
15464,0,short term customer,193,592.18,standard customer,NULL,592.18,1,one time buyer,United Kingdom
13690,0,short term customer,67,172.25,standard customer,NULL,172.25,1,one time buyer,United Kingdom
14608,12,loyal customer,365,1493.55,VIP customer,124.46,373.39,4,occasional buyer,United Kingdom
18198,11,loyal customer,3624,4822.06,VIP customer,438.37,283.65,17,frequent buyer,United Kingdom
17659,11,loyal customer,1305,2505.56,VIP customer,227.78,208.8,12,frequent buyer,United Kingdom
14912,7,loyal customer,831,757.45,standard customer,108.21,378.73,2,occasional buyer,Italy
16526,0,short term customer,105,277.86,standard customer,NULL,277.86,1,one time buyer,United Kingdom
14284,2,short term customer,131,465.55,standard customer,232.77,232.77,2,occasional buyer,United Kingdom
12441,0,short term customer,53,99.45,standard customer,NULL,99.45,1,one time buyer,France
14090,0,short term customer,72,76.32,standard customer,NULL,76.32,1,one time buyer,United Kingdom
15774,0,short term customer,70,221.05,standard customer,NULL,221.05,1,one time buyer,United Kingdom
17742,7,loyal customer,87,329.61,standard customer,47.09,164.81,2,occasional buyer,United Kingdom
16139,6,short term customer,246,480.01,standard customer,80,160,3,occasional buyer,United Kingdom
15978,0,short term customer,493,780.44,standard customer,NULL,780.44,1,one time buyer,United Kingdom
15215,1,short term customer,134,483.59,standard customer,483.59,161.2,3,occasional buyer,United Kingdom
17505,2,short term customer,376,850.6,standard customer,425.3,425.3,2,occasional buyer,United Kingdom
17811,11,loyal customer,3646,6745.33,VIP customer,613.21,172.96,39,frequent buyer,United Kingdom
16926,0,short term customer,22,127.7,standard customer,NULL,127.7,1,one time buyer,United Kingdom
12437,11,loyal customer,2326,4112.2,VIP customer,373.84,228.46,18,frequent buyer,France
13126,12,loyal customer,1385,1482.3,VIP customer,123.52,185.29,8,frequent buyer,United Kingdom
17859,0,short term customer,90,118.31,standard customer,NULL,118.31,1,one time buyer,United Kingdom
13253,6,short term customer,1244,851.84,standard customer,141.97,425.92,2,occasional buyer,United Kingdom
15766,0,short term customer,86,167.58,standard customer,NULL,167.58,1,one time buyer,United Kingdom
17960,0,short term customer,31,61.22,standard customer,NULL,61.22,1,one time buyer,United Kingdom
14557,0,short term customer,462,688.54,standard customer,NULL,688.54,1,one time buyer,United Kingdom
13014,8,loyal customer,780,3059.28,VIP customer,382.41,305.93,10,frequent buyer,United Kingdom
18135,5,short term customer,347,678.61,standard customer,135.72,135.72,5,occasional buyer,United Kingdom
13343,0,short term customer,117,295.83,standard customer,NULL,295.83,1,one time buyer,United Kingdom
15819,7,loyal customer,772,987.14,standard customer,141.02,246.78,4,occasional buyer,United Kingdom
14868,8,loyal customer,831,1879.29,VIP customer,234.91,234.91,8,frequent buyer,United Kingdom
16776,0,short term customer,189,277.14,standard customer,NULL,277.14,1,one time buyer,United Kingdom
15306,3,short term customer,568,921.75,standard customer,307.25,307.25,3,occasional buyer,United Kingdom
14836,0,short term customer,45,102.45,standard customer,NULL,34.15,3,occasional buyer,United Kingdom
13569,11,loyal customer,124,251.55,standard customer,22.87,125.78,2,occasional buyer,United Kingdom
15300,0,short term customer,184,336.84,standard customer,NULL,336.84,1,one time buyer,United Kingdom
15469,2,short term customer,148,500.8,standard customer,250.4,250.4,2,occasional buyer,United Kingdom
16841,9,loyal customer,1535,1285.12,VIP customer,142.79,214.19,6,frequent buyer,United Kingdom
17911,0,short term customer,159,293.39,standard customer,NULL,293.39,1,one time buyer,United Kingdom
14079,0,short term customer,239,339.1,standard customer,NULL,339.1,1,one time buyer,United Kingdom
13900,3,short term customer,272,547.73,standard customer,182.58,182.58,3,occasional buyer,United Kingdom
15348,0,short term customer,50,70.44,standard customer,NULL,70.44,1,one time buyer,United Kingdom
17796,10,loyal customer,133,526.7,standard customer,52.67,131.68,4,occasional buyer,United Kingdom
16796,0,short term customer,112,199.44,standard customer,NULL,199.44,1,one time buyer,United Kingdom
15320,0,short term customer,306,198.83,standard customer,NULL,198.83,1,one time buyer,United Kingdom
15694,12,loyal customer,1555,6202.7,VIP customer,516.89,443.05,14,frequent buyer,United Kingdom
12362,10,loyal customer,1391,3263.47,VIP customer,326.35,326.35,10,frequent buyer,Belgium
17510,0,short term customer,136,210.38,standard customer,NULL,210.38,1,one time buyer,United Kingdom
14368,0,short term customer,28,121,standard customer,NULL,121,1,one time buyer,United Kingdom
16980,1,short term customer,524,779.51,standard customer,779.51,389.75,2,occasional buyer,United Kingdom
17986,0,short term customer,10,20.8,standard customer,NULL,20.8,1,one time buyer,United Kingdom
15505,3,short term customer,1698,2727.52,VIP customer,909.17,545.5,5,occasional buyer,United Kingdom
14646,12,loyal customer,134615,202359.83,high value customer,16863.32,2734.59,74,frequent buyer,Netherlands
15472,0,short term customer,119,197.32,standard customer,NULL,197.32,1,one time buyer,United Kingdom
15160,0,short term customer,84,158.16,standard customer,NULL,158.16,1,one time buyer,United Kingdom
15983,11,loyal customer,745,1271.04,VIP customer,115.55,317.76,4,occasional buyer,United Kingdom
17187,0,short term customer,142,184.05,standard customer,NULL,184.05,1,one time buyer,United Kingdom
16218,11,loyal customer,1306,2002.32,VIP customer,182.03,286.05,7,frequent buyer,United Kingdom
16955,6,short term customer,220,425.41,standard customer,70.9,106.35,4,occasional buyer,United Kingdom
13502,10,loyal customer,240,285.04,standard customer,28.5,95.01,3,occasional buyer,United Kingdom
16612,9,loyal customer,258,697.76,standard customer,77.53,174.44,4,occasional buyer,United Kingdom
13560,0,short term customer,34,97.6,standard customer,NULL,97.6,1,one time buyer,United Kingdom
14477,9,loyal customer,460,826.8,standard customer,91.87,206.7,4,occasional buyer,United Kingdom
13458,12,loyal customer,3824,7334.84,VIP customer,611.24,523.92,14,frequent buyer,United Kingdom
17555,10,loyal customer,156,237.21,standard customer,23.72,118.6,2,occasional buyer,United Kingdom
15069,0,short term customer,190,489.32,standard customer,NULL,489.32,1,one time buyer,United Kingdom
16581,0,short term customer,91,67.44,standard customer,NULL,67.44,1,one time buyer,United Kingdom
15594,7,loyal customer,638,1145.37,VIP customer,163.62,229.07,5,occasional buyer,United Kingdom
13552,9,loyal customer,1143,3080.57,VIP customer,342.29,256.71,12,frequent buyer,United Kingdom
14669,3,short term customer,573,886.88,standard customer,295.63,295.63,3,occasional buyer,United Kingdom
17600,0,short term customer,124,135.15,standard customer,NULL,135.15,1,one time buyer,United Kingdom
15225,0,short term customer,112,237.5,standard customer,NULL,237.5,1,one time buyer,United Kingdom
14336,8,loyal customer,1171,1165.27,VIP customer,145.66,291.32,4,occasional buyer,United Kingdom
13792,8,loyal customer,46,132.25,standard customer,16.53,66.13,2,occasional buyer,United Kingdom
13081,11,loyal customer,9263,15150.32,high value customer,1377.3,1377.3,11,frequent buyer,United Kingdom
15670,0,short term customer,49,119.95,standard customer,NULL,119.95,1,one time buyer,United Kingdom
13426,12,loyal customer,1357,2937.5,VIP customer,244.79,293.75,10,frequent buyer,United Kingdom
14847,0,short term customer,86,218.3,standard customer,NULL,218.3,1,one time buyer,United Kingdom
13756,12,loyal customer,2120,3871.49,VIP customer,322.62,276.54,14,frequent buyer,United Kingdom
17155,5,short term customer,177,207.09,standard customer,41.42,103.54,2,occasional buyer,United Kingdom
13120,0,short term customer,12,30.6,standard customer,NULL,30.6,1,one time buyer,United Kingdom
13933,1,short term customer,106,391.74,standard customer,391.74,195.87,2,occasional buyer,United Kingdom
14680,11,loyal customer,7395,17377.36,high value customer,1579.76,1086.08,16,frequent buyer,United Kingdom
12664,11,loyal customer,963,4058.68,VIP customer,368.97,450.96,9,frequent buyer,Finland
14652,0,short term customer,44,80.64,standard customer,NULL,80.64,1,one time buyer,United Kingdom
13108,0,short term customer,298,350.06,standard customer,NULL,350.06,1,one time buyer,United Kingdom
13267,12,loyal customer,1557,3729.69,VIP customer,310.81,196.3,19,frequent buyer,United Kingdom
16983,11,loyal customer,904,1378.01,VIP customer,125.27,196.86,7,frequent buyer,United Kingdom
16566,9,loyal customer,362,614.66,standard customer,68.3,122.93,5,occasional buyer,United Kingdom
13319,12,loyal customer,3250,7799.6,VIP customer,649.97,299.98,26,frequent buyer,United Kingdom
13901,8,loyal customer,964,1520.53,VIP customer,190.07,304.11,5,occasional buyer,United Kingdom
16187,9,loyal customer,3528,5047.16,VIP customer,560.8,336.48,15,frequent buyer,United Kingdom
12769,0,short term customer,273,851.31,standard customer,NULL,851.31,1,one time buyer,Brazil
13243,0,short term customer,134,350.04,standard customer,NULL,350.04,1,one time buyer,United Kingdom
14963,5,short term customer,996,1242.59,VIP customer,248.52,248.52,5,occasional buyer,United Kingdom
17877,0,short term customer,97,233.86,standard customer,NULL,233.86,1,one time buyer,United Kingdom
15759,5,short term customer,60,253.04,standard customer,50.61,84.35,3,occasional buyer,United Kingdom
13002,0,short term customer,49,86.15,standard customer,NULL,86.15,1,one time buyer,United Kingdom
15689,8,loyal customer,60,224.1,standard customer,28.01,112.05,2,occasional buyer,United Kingdom
12999,1,short term customer,209,301.44,standard customer,301.44,100.48,3,occasional buyer,United Kingdom
13510,6,short term customer,709,911.73,standard customer,151.96,227.93,4,occasional buyer,United Kingdom
15637,0,short term customer,99,189.65,standard customer,NULL,189.65,1,one time buyer,United Kingdom
15606,9,loyal customer,726,2369.66,VIP customer,263.3,263.3,9,frequent buyer,United Kingdom
14220,4,short term customer,227,547.05,standard customer,136.76,273.52,2,occasional buyer,United Kingdom
16607,11,loyal customer,2016,2773.69,VIP customer,252.15,198.12,14,frequent buyer,United Kingdom
15199,8,loyal customer,387,1219.65,VIP customer,152.46,304.91,4,occasional buyer,United Kingdom
12457,5,short term customer,541,1512.34,VIP customer,302.47,302.47,5,occasional buyer,Switzerland
14818,6,short term customer,225,523.2,standard customer,87.2,174.4,3,occasional buyer,United Kingdom
16624,4,short term customer,359,677.96,standard customer,169.49,338.98,2,occasional buyer,United Kingdom
12654,9,loyal customer,192,448.38,standard customer,49.82,89.68,5,occasional buyer,Germany
14960,6,short term customer,151,195.09,standard customer,32.52,97.55,2,occasional buyer,United Kingdom
12463,6,short term customer,528,1010.14,VIP customer,168.36,252.53,4,occasional buyer,Belgium
17365,10,loyal customer,2840,3075.53,VIP customer,307.55,384.44,8,frequent buyer,United Kingdom
14386,0,short term customer,48,124.7,standard customer,NULL,124.7,1,one time buyer,United Kingdom
13368,2,short term customer,235,462.2,standard customer,231.1,231.1,2,occasional buyer,United Kingdom
16157,2,short term customer,341,626.99,standard customer,313.5,209,3,occasional buyer,United Kingdom
14536,0,short term customer,34,142.65,standard customer,NULL,142.65,1,one time buyer,United Kingdom
13135,0,short term customer,4300,3096,VIP customer,NULL,3096,1,one time buyer,United Kingdom
14887,0,short term customer,300,430,standard customer,NULL,430,1,one time buyer,United Kingdom
15435,0,short term customer,47,126.64,standard customer,NULL,126.64,1,one time buyer,United Kingdom
13722,4,short term customer,839,1441.15,VIP customer,360.29,480.38,3,occasional buyer,United Kingdom
13373,7,loyal customer,991,2165.05,VIP customer,309.29,721.68,3,occasional buyer,United Kingdom
16005,8,loyal customer,173,384.11,standard customer,48.01,96.03,4,occasional buyer,United Kingdom
13639,0,short term customer,534,820.04,standard customer,NULL,820.04,1,one time buyer,United Kingdom
13563,2,short term customer,185,684,standard customer,342,342,2,occasional buyer,United Kingdom
16945,11,loyal customer,1422,1960.42,VIP customer,178.22,103.18,19,frequent buyer,United Kingdom
13255,11,loyal customer,173,359.71,standard customer,32.7,179.86,2,occasional buyer,United Kingdom
